"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","transcript","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"6795","ENSG00000146151",-0.0310661718516607,4.4782003502423,0.144559176979882,0.703789992701053,0.996924660785995,"HMGCLL1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6796","ENSG00000146197",0.0162450411997533,1.54278640592287,0.00758549729281111,0.930596190139434,0.996924660785995,"SCUBE3","ENST00000274938",-0.240606208154524,0,0,1,0,0,0,"SCUBE3"
"6798","ENSG00000146216",-0.0889793256485006,2.29148854445029,0.276105617022921,0.599265168816608,0.996924660785995,"TTBK1","ENST00000259750",-0.811289163695156,0,1,0,0,2,0,"TTBK1"
"6802","ENSG00000146233",-0.0986408975925425,-0.33349243327425,0.0563936686110189,0.81228946637867,0.996924660785995,"CYP39A1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6803","ENSG00000146243",0.0494698470939915,2.94910454609474,0.153248034151503,0.695450545448459,0.996924660785995,"IRAK1BP1","ENST00000369940",-0.303618595430188,0,0,1,0,0,0,"IRAK1BP1"
"6805","ENSG00000146263",0.0936481035580222,1.54491322015317,0.158246678104341,0.690775914124151,0.996924660785995,"MMS22L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6806","ENSG00000146267",0.0197818152702359,5.67917161167517,0.102938557654272,0.748331347229842,0.996924660785995,"FAXC","ENST00000389677",-0.915076924520403,0,1,3,0,1,0,"FAXC"
"6808","ENSG00000146278",-0.035002795408655,3.77670144783615,0.10957649403813,0.740626807321724,0.996924660785995,"PNRC1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6811","ENSG00000146285",-0.061004867557807,2.89346995511867,0.164959058899395,0.684631271240469,0.996924660785995,"SCML4","ENST00000369020",-0.176824092575187,0,0,0,0,1,0,"SCML4"
"6815","ENSG00000146376",0.0602997832230433,4.24309147847111,0.280780598609285,0.596190040683003,0.996924660785995,"ARHGAP18","ENST00000368149",-0.229378866718744,0,0,1,0,0,0,"ARHGAP18"
"6817","ENSG00000146409",-0.0783713415139834,3.0783074625791,0.30970815391332,0.577859328978959,0.996924660785995,"SLC18B1","ENST00000650136",-0.330458448834411,0,0,1,0,0,0,"SLC18B1"
"6818","ENSG00000146414",0.0453208624781387,3.52457610220812,0.183991421807219,0.667965279347543,0.996924660785995,"SHPRH","ENST00000433355",-0.683172230662959,0,0,3,0,0,0,"SHPRH"
"6819","ENSG00000146416",0.0173699544430282,5.65247395873098,0.0705338504590731,0.790561074791646,0.996924660785995,"AIG1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6822","ENSG00000146433",0.0381644347726474,3.64763273497046,0.129312675951253,0.719145747018014,0.996924660785995,"TMEM181",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6823","ENSG00000146457",0.0141972817949642,6.00284848631846,0.0448857075133269,0.83221432810096,0.996924660785995,"WTAP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6827","ENSG00000146540",0.0290122630783785,6.43681639723615,0.235206082915823,0.627690179739296,0.996924660785995,"C7orf50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6829","ENSG00000146556",0.0661446466364801,2.65774114524594,0.254593751913291,0.613858889299009,0.996924660785995,"WASH2P",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6830","ENSG00000146574",0.0245324842921781,5.78894988932512,0.135425656254563,0.712871556232627,0.996924660785995,"CCZ1B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6831","ENSG00000146576",-0.058049881712231,2.95104248334782,0.256104935340519,0.61280883432574,0.996924660785995,"INTS15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835","ENSG00000146670",0.276375408307257,-0.81914602223267,0.339468450401981,0.560136203203752,0.996924660785995,"CDCA5","ENST00000275517",-0.629134493572818,0,1,0,0,0,0,"CDCA5"
"6837","ENSG00000146676",-0.0610544525649539,1.05820866290845,0.0837990741227941,0.772213549181588,0.996924660785995,"PURB","ENST00000395699",-0.467104893848282,0,1,0,0,1,0,"PURB"
"6838","ENSG00000146700",0.025383756757003,0.284531989003671,0.00920641283958545,0.923560240684685,0.996924660785995,"SSC4D",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6839","ENSG00000146701",0.0204389014668609,8.28460013318844,0.14076248535476,0.707524172299367,0.996924660785995,"MDH2","ENST00000315758",-0.204482534767833,0,0,1,0,0,0,"MDH2"
"6840","ENSG00000146729",0.0167941367012796,5.68674685432246,0.0740865508671469,0.785477124302614,0.996924660785995,"NIPSNAP2","ENST00000322090",-0.674859666511798,0,1,1,0,0,0,"NIPSNAP2"
"6841","ENSG00000146731",-0.0100908949824453,7.53875706706439,0.0346716485928127,0.852285379016745,0.996924660785995,"CCT6A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6854","ENSG00000146859",-0.250818893141282,-0.804102179685245,0.290961379293959,0.589605113545293,0.996924660785995,"TMEM140",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6855","ENSG00000146872",0.0320713663016001,3.91515668576951,0.102890433659116,0.748388191391988,0.996924660785995,"TLK2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6861","ENSG00000146966",-0.0265836505229464,4.08880800895133,0.0724432628460185,0.787812053176021,0.996924660785995,"DENND2A","ENST00000275884",-0.186938073173319,0,0,0,0,1,0,"DENND2A"
"6862","ENSG00000147003",0.0649549245917598,0.784403073227888,0.0770210451987623,0.781375740253624,0.996924660785995,"CLTRN","ENST00000380342",-0.553398870279155,0,1,0,0,1,0,"CLTRN"
"6864","ENSG00000147027",-0.0725394685483152,2.96089265201468,0.34524626725843,0.556816517663792,0.996924660785995,"TMEM47","ENST00000275954",-0.568063963693179,0,1,0,0,0,0,"TMEM47"
"6866","ENSG00000147044",0.00866486548327219,4.91040659246413,0.0122049146795646,0.912031997054013,0.996924660785995,"CASK","ENST00000378163",-0.723608854129485,0,1,0,0,1,0,"CASK"
"6867","ENSG00000147050",-0.0695636137325158,2.43127855542495,0.17633839252507,0.674539037560068,0.996924660785995,"KDM6A","ENST00000377967",-0.104504757441163,0,0,0,0,1,0,"KDM6A"
"6871","ENSG00000147099",-0.00691576003439333,5.6130423009977,0.0115676150733464,0.914350401926451,0.996924660785995,"HDAC8","ENST00000649097",-0.31012621721723,0,0,1,0,0,0,"HDAC8"
"6874","ENSG00000147118",0.0167343612525127,2.31659982944376,0.0080355439511095,0.928572346799819,0.996924660785995,"ZNF182","ENST00000376943",-0.346754375594003,0,0,1,0,1,0,"ZNF182"
"6876","ENSG00000147121",-0.0432425908039746,4.52280825483029,0.21530521968355,0.642640627737366,0.996924660785995,"KRBOX4","ENST00000298190",-0.405536826690615,0,1,0,0,0,0,"KRBOX4"
"6878","ENSG00000147124",-0.123171213594199,1.6654307587333,0.311740237364855,0.576614264376057,0.996924660785995,"ZNF41","ENST00000313116",-0.344142733492624,0,0,0,0,2,0,"ZNF41"
"6879","ENSG00000147130",-0.0462322077653655,3.57551433404298,0.17959096823753,0.671724991828344,0.996924660785995,"ZMYM3","ENST00000314425",-0.593565926726271,0,1,0,0,3,0,"ZMYM3"
"6882","ENSG00000147144",-0.11109557964734,1.32800752642197,0.266934109733122,0.60539585180023,0.996924660785995,"CCDC120",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6883","ENSG00000147145",-0.115288430557638,-1.2978824044621,0.0448777181026117,0.832229039167595,0.996924660785995,"LPAR4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6885","ENSG00000147162",0.0278198288079454,4.96351165493033,0.0765582751414549,0.782016875717553,0.996924660785995,"OGT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6886","ENSG00000147164",-0.0369066538038697,3.35734407595572,0.0828800062490291,0.773431800517281,0.996924660785995,"SNX12","ENST00000374274",-0.967047174555837,0,2,0,0,0,0,"SNX12"
"6889","ENSG00000147180",-0.046362920356849,4.96143415860081,0.350138674696435,0.554034640189391,0.996924660785995,"ZNF711","ENST00000276123",-0.307464875238961,0,0,0,0,1,0,"ZNF711"
"6891","ENSG00000147224",0.00685074755359674,4.31873796578861,0.00350038881795989,0.952821416443016,0.996924660785995,"PRPS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6892","ENSG00000147231",-0.0420866275265084,3.7264915458428,0.159197243737944,0.689896672639208,0.996924660785995,"RADX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6894","ENSG00000147251",0.0453913161670215,2.14773639230965,0.100327473728205,0.751437006155223,0.996924660785995,"DOCK11","ENST00000276202",-0.0885745590951141,0,0,0,0,1,0,"DOCK11"
"6898","ENSG00000147274",-0.0403653923644635,6.65139495150765,0.355012528695404,0.55128928244627,0.996924660785995,"RBMX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6899","ENSG00000147324",0.0599023468092173,2.64030591283451,0.15653857562029,0.692363569370775,0.996924660785995,"MFHAS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6903","ENSG00000147400",-0.0446334806608751,5.97223118410947,0.322034565330659,0.570387503557246,0.996924660785995,"CETN2","ENST00000370277",-0.2848722179386,0,0,0,0,1,0,"CETN2"
"6907","ENSG00000147419",0.0156006027564212,4.99607307787733,0.0498542232213213,0.823317130545178,0.996924660785995,"CCDC25","ENST00000356537",-0.401980793943626,0,0,1,0,0,0,"CCDC25"
"6909","ENSG00000147432",0.177933285556536,0.339148193795989,0.230546375037374,0.631118995281802,0.996924660785995,"CHRNB3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6910","ENSG00000147434",0.164089983684945,1.12115779988365,0.199165280461084,0.655395452820869,0.996924660785995,"CHRNA6","ENST00000276410",-0.401685249234658,0,1,0,0,0,0,"CHRNA6"
"6915","ENSG00000147471",-0.0319054139123643,5.35828979157678,0.178030628409129,0.673071178496052,0.996924660785995,"PLPBP","ENST00000328195",-0.519468613272401,0,0,2,0,0,0,"PLPBP"
"6916","ENSG00000147475",0.0672642334837157,2.17094852318314,0.15928325511285,0.689817265243143,0.996924660785995,"ERLIN2","ENST00000519638",-0.132781088003882,0,0,0,0,1,0,"ERLIN2"
"6917","ENSG00000147481",0.00958570611714189,3.86266535874835,0.00613295757982435,0.937578916179317,0.996924660785995,"SNTG1","ENST00000642720",-0.412751425221288,0,1,0,0,1,0,"SNTG1"
"6920","ENSG00000147533",0.00368410522575266,7.05343649329043,0.00422313340366465,0.948185433720792,0.996924660785995,"GOLGA7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6921","ENSG00000147535",0.0206039072505238,3.30422714536331,0.0322034140594933,0.857581942522157,0.996924660785995,"PLPP5","ENST00000424479",-0.250259278080284,0,0,1,0,0,0,"PLPP5"
"6922","ENSG00000147548",0.00816018902202948,6.93470254719765,0.0213579303931288,0.88380808593424,0.996924660785995,"NSD3","ENST00000317025",-0.57378042559795,0,1,0,0,1,0,"NSD3"
"6923","ENSG00000147571",0.308391554261442,1.77682609042821,0.189161604669156,0.663615324513011,0.996924660785995,"CRH","ENST00000276571",-0.422360413959312,0,1,0,0,0,0,"CRH"
"6924","ENSG00000147576",0.233300028973162,0.0499628953688548,0.340826650224045,0.559352451978116,0.996924660785995,"ADHFE1","ENST00000276576",-0.309622385806456,0,0,1,0,0,0,"ADHFE1"
"6927","ENSG00000147596",0.104418035151844,1.49463615387735,0.174798630906206,0.675881855704133,0.996924660785995,"PRDM14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6930","ENSG00000147614",-0.129278752799282,0.118167595754558,0.0593646940358461,0.807502899524707,0.996924660785995,"ATP6V0D2","ENST00000285393",-0.0418241098509426,0,0,0,0,1,0,"ATP6V0D2"
"6931","ENSG00000147642",0.0064007299502354,5.60518751970432,0.00541364710608505,0.94134658257144,0.996924660785995,"SYBU","ENST00000276646",-0.0536758785980741,0,0,0,0,1,0,"SYBU"
"6932","ENSG00000147649",-0.00846514077126992,6.02077386234593,0.0194740902129009,0.889015866036615,0.996924660785995,"MTDH","ENST00000336273",-0.202237866316278,0,0,1,0,0,0,"MTDH"
"6933","ENSG00000147650",0.0155962628501423,4.56702596428245,0.0368961827326757,0.84767657146775,0.996924660785995,"LRP12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6934","ENSG00000147654",-0.0301216149636928,4.48421799212003,0.132193956300906,0.716168028046987,0.996924660785995,"EBAG9","ENST00000337573",-0.804132999634799,0,1,0,0,0,0,"EBAG9"
"6935","ENSG00000147655",-0.106641348590684,1.97646195339391,0.232323444726113,0.629806355457133,0.996924660785995,"RSPO2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6936","ENSG00000147669",0.00560271591263614,7.89975349868678,0.00929890281991419,0.923178416285255,0.996924660785995,"POLR2K",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6937","ENSG00000147676",-0.050368171772645,3.94595566848967,0.220349753694144,0.638773552752449,0.996924660785995,"MAL2","ENST00000614891",-0.203732270173172,0,0,1,0,0,0,"MAL2"
"6938","ENSG00000147677",-0.0350840558142674,6.73473894080791,0.290474768025675,0.58991644831851,0.996924660785995,"EIF3H","ENST00000521861",-0.321347010245547,0,0,1,0,0,0,"EIF3H"
"6939","ENSG00000147679",-0.00753168707714057,4.2020028899388,0.00675412084305727,0.934500827188026,0.996924660785995,"UTP23","ENST00000309822",-1.13488689749219,0,2,1,0,0,0,"UTP23"
"6941","ENSG00000147687",0.0110711503427535,5.27823344736076,0.0364017964444976,0.84868812712734,0.996924660785995,"TATDN1","ENST00000522927",-0.248090707335372,0,0,1,0,0,0,"TATDN1"
"6942","ENSG00000147724",0.121274184247931,1.93920954810467,0.288546053800546,0.591153763110827,0.996924660785995,"FAM135B","ENST00000395297",-1.19166681125614,0,1,2,0,2,0,"FAM135B"
"6947","ENSG00000147854",0.0562240912499003,3.17169736468966,0.168672311760094,0.6812944716963,0.996924660785995,"UHRF2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6948","ENSG00000147862",-0.0250348248813734,4.42787312539036,0.0347029661190632,0.852219449486718,0.996924660785995,"NFIB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6949","ENSG00000147872",-0.0089166131278351,3.70515169502866,0.00714565943471612,0.932633459630691,0.996924660785995,"PLIN2","ENST00000276914",-0.0318378375893061,0,0,0,0,1,0,"PLIN2"
"6956","ENSG00000147996",0.0225147525938434,5.13587520610666,0.0793024245678033,0.778244978176807,0.996924660785995,"CBWD5","ENST00000480229",-0.693584116834748,0,1,0,0,0,0,"CBWD5"
"6957","ENSG00000148019",0.0742350824260016,3.43827343061643,0.360296229606917,0.548341763188092,0.996924660785995,"CEP78","ENST00000424347",-0.282983047037124,0,0,1,0,0,0,"CEP78"
"6958","ENSG00000148053",-0.0387874247379905,3.75887630054013,0.133926875748397,0.714394766402382,0.996924660785995,"NTRK2","ENST00000359847",-0.264683124369658,0,1,0,0,0,0,"NTRK2"
"6961","ENSG00000148090",-0.0396741530195864,4.81184790786233,0.253289016800112,0.614768642160759,0.996924660785995,"AUH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6966","ENSG00000148154",-0.00833667541269018,5.24512606359548,0.0131275589446922,0.90878155242104,0.996924660785995,"UGCG","ENST00000374279",-0.270153126464571,0,0,1,0,0,0,"UGCG"
"6967","ENSG00000148158",-0.0454726270200515,3.17656779531805,0.181371512657897,0.670197224086755,0.996924660785995,"SNX30","ENST00000374232",-1.32570571381688,0,2,1,0,1,0,"SNX30"
"6968","ENSG00000148175",-0.0536414032267356,3.37681442137432,0.214746846748609,0.643072044186302,0.996924660785995,"STOM","ENST00000286713",-0.464079683071007,0,1,0,0,0,0,"STOM"
"6971","ENSG00000148200",-0.0430207855294488,3.7698444885938,0.122951556855968,0.72585507654472,0.996924660785995,"NR6A1","ENST00000487099",-0.967821703698458,0,2,1,0,0,0,"NR6A1"
"6974","ENSG00000148225",0.0213326064829577,1.7367771002375,0.00787211631671347,0.929300505449,0.996924660785995,"WDR31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6976","ENSG00000148288",-0.2133383307819,-0.642294097818068,0.341067391226628,0.559213750533482,0.996924660785995,"GBGT1","ENST00000372043",-0.219128803051862,0,0,1,0,0,0,"GBGT1"
"6977","ENSG00000148308",0.0439735746620016,5.09472762989759,0.338503367116743,0.560694383267928,0.996924660785995,"GTF3C5","ENST00000372097",-0.415173446419958,0,0,0,0,1,0,"GTF3C5"
"6978","ENSG00000148331",0.0421094589150695,4.79277003924356,0.226586480203034,0.634066535190531,0.996924660785995,"ASB6","ENST00000277458",-0.187925834922239,0,0,0,0,1,0,"ASB6"
"6979","ENSG00000148334",-0.0143546293339776,5.88210454295263,0.0294517870858044,0.863740033478657,0.996924660785995,"PTGES2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6983","ENSG00000148341",-0.0308615731073264,5.75615435758448,0.271588269922621,0.602268331992881,0.996924660785995,"SH3GLB2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6984","ENSG00000148343",0.0595964292737305,2.2464514890684,0.124340675052125,0.724373543042468,0.996924660785995,"MIGA2","ENST00000439290",-0.493194372629792,0,0,2,0,0,0,"MIGA2"
"6985","ENSG00000148344",0.0930132144243967,2.23660944975771,0.358706046632925,0.549225743699619,0.996924660785995,"PTGES",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6989","ENSG00000148358",0.0666330021300987,3.58816362985452,0.297327485386599,0.585562718461253,0.996924660785995,"GPR107","ENST00000347136",-1.23064675077606,0,2,1,0,0,0,"GPR107"
"6990","ENSG00000148362",-0.00623657903232183,5.51284845454439,0.00975691515116317,0.92131525244998,0.996924660785995,"PAXX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6991","ENSG00000148384",-0.0587689106110706,2.97068023434405,0.209257778248194,0.647349772723342,0.996924660785995,"INPP5E","ENST00000371712",-0.0451390446041465,0,0,0,0,1,0,"INPP5E"
"6992","ENSG00000148396",-0.0421826866201238,3.16799983421255,0.148209621781224,0.700252212802521,0.996924660785995,"SEC16A","ENST00000290037",-0.0921922477812316,0,0,0,0,2,0,"SEC16A"
"6994","ENSG00000148408",-0.0662737019454488,3.1201331182496,0.187127729823855,0.665318012384576,0.996924660785995,"CACNA1B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6995","ENSG00000148411",-0.0809606087270143,1.70258099944095,0.150850437744626,0.697723970778396,0.996924660785995,"NACC2","ENST00000277554",-0.516676372423321,0,1,0,0,0,0,"NACC2"
"6997","ENSG00000148444",-0.0377707359933299,7.02206335188879,0.353212216886188,0.552300380254388,0.996924660785995,"COMMD3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6998","ENSG00000148450",0.00897131875441865,7.61865871771858,0.0276713986337214,0.867883705036255,0.996924660785995,"MSRB2","ENST00000376510",-0.501066501590899,0,1,0,0,0,0,"MSRB2"
"6999","ENSG00000148459",-0.0752700986929745,2.84776582627034,0.282890377254432,0.594812988987594,0.996924660785995,"PDSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7001","ENSG00000148481",-0.0225828989987398,6.07627965624552,0.107249832698043,0.743297152104558,0.996924660785995,"MINDY3","ENST00000277632",-0.0430690197356097,0,0,0,0,1,0,"MINDY3"
"7005","ENSG00000148541",0.0131221944752638,6.06485698909179,0.030475422074419,0.861415863926737,0.996924660785995,"FAM13C","ENST00000622363",-0.728521979423887,0,1,0,0,0,0,"FAM13C"
"7008","ENSG00000148606",0.0308669386555229,4.68543269866171,0.15832811892043,0.690700464454227,0.996924660785995,"POLR3A","ENST00000372371",-0.273737101886386,0,0,1,0,2,0,"POLR3A"
"7010","ENSG00000148655",0.118340748503701,-1.37840083734047,0.045942123640474,0.83028103954854,0.996924660785995,"LRMDA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7012","ENSG00000148671",0.0463546311838881,4.79387026111624,0.182659709882234,0.669097421624592,0.996924660785995,"ADIRF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7013","ENSG00000148672",-0.0124467999575379,5.51777610381494,0.0294142122153076,0.863826132660289,0.996924660785995,"GLUD1","ENST00000277865",-0.0820126883237022,0,0,0,0,1,0,"GLUD1"
"7017","ENSG00000148700",0.0164024149192227,5.83333508905879,0.0343508236547319,0.852962560552513,0.996924660785995,"ADD3","ENST00000277900",-0.561129904867729,0,1,0,0,1,0,"ADD3"
"7018","ENSG00000148719",0.0165720650417448,4.06577612632673,0.0289365129482295,0.86492570769431,0.996924660785995,"DNAJB12","ENST00000338820",-0.511340103643038,0,1,0,0,0,0,"DNAJB12"
"7020","ENSG00000148737",0.173432251364825,0.0513612037873998,0.202272867036189,0.652892474318814,0.996924660785995,"TCF7L2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7022","ENSG00000148803",-0.00578357118675618,2.70515803163744,0.00187557936263261,0.96545604635295,0.996924660785995,"FUOM","ENST00000278025",-0.0513107516392686,0,0,0,0,1,0,"FUOM"
"7025","ENSG00000148826",0.00626506653281399,4.69470937015056,0.00646380630775845,0.935920876276919,0.996924660785995,"NKX6-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7026","ENSG00000148832",0.023379247477422,1.39867687011184,0.00958445764567628,0.922011506760517,0.996924660785995,"PAOX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7028","ENSG00000148835",0.0630667068752642,2.78116753204728,0.201952232967747,0.653149652989632,0.996924660785995,"TAF5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7032","ENSG00000148848",0.069306059365067,3.26143812933858,0.173569148717734,0.676959078475442,0.996924660785995,"ADAM12","ENST00000368679",-1.23966190331252,1,0,1,0,1,0,"ADAM12"
"7033","ENSG00000148908",0.0281599978416541,3.77865627983667,0.0507007698595725,0.821848337886804,0.996924660785995,"RGS10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7037","ENSG00000148943",-0.006713335078745,5.84536301593068,0.00531562466348134,0.941879064769099,0.996924660785995,"LIN7C","ENST00000278193",-0.582113647180105,0,1,0,0,2,0,"LIN7C"
"7038","ENSG00000148948",-0.113300023765296,2.57097830569231,0.348208928997865,0.555128767155193,0.996924660785995,"LRRC4C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7041","ENSG00000149016",0.0121049883038198,3.03340815006204,0.0110475606089571,0.916290606074635,0.996924660785995,"TUT1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7042","ENSG00000149054",-0.150271549684719,0.691013096861785,0.416337599248627,0.518770191330347,0.996924660785995,"ZNF215","ENST00000278319",-0.567718817859763,0,0,0,0,1,0,"ZNF215"
"7043","ENSG00000149084",-0.04406690049674,6.08720835629506,0.323486501747499,0.569519880199106,0.996924660785995,"HSD17B12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7044","ENSG00000149089",-0.0120719427392648,4.38150888743757,0.0207918379695302,0.885347474969649,0.996924660785995,"APIP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7045","ENSG00000149091",0.0349408435272545,4.45542871725059,0.178786220531469,0.672418425030733,0.996924660785995,"DGKZ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7046","ENSG00000149100",0.0208668313373853,6.47798969453177,0.176354925239711,0.674524656946128,0.996924660785995,"EIF3M","ENST00000531120",-0.518097920271989,0,0,2,0,0,0,"EIF3M"
"7047","ENSG00000149115",-0.028699909085609,3.57233724188375,0.0550316266007158,0.814528364046762,0.996924660785995,"TNKS1BP1","ENST00000358252",-0.320597432495378,0,0,0,0,2,0,"TNKS1BP1"
"7048","ENSG00000149131",0.0414173651954467,6.10744055359812,0.419119468147445,0.517376739821546,0.996924660785995,"SERPING1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7049","ENSG00000149136",0.0445228896091147,5.30586117133488,0.355788228931756,0.550854701263671,0.996924660785995,"SSRP1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7051","ENSG00000149177",0.115019157649842,1.85511115234578,0.347407232470154,0.555584515144299,0.996924660785995,"PTPRJ","ENST00000418331",-1.10208009274212,1,1,0,0,1,0,"PTPRJ"
"7052","ENSG00000149179",0.00742321130660547,6.94297376778984,0.0218127668654766,0.882586272968169,0.996924660785995,"CSTPP1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7053","ENSG00000149182",0.0445567441860009,5.68160629929079,0.306425574780038,0.579881923435966,0.996924660785995,"ARFGAP2","ENST00000426335",-0.49244412105381,0,0,2,0,1,0,"ARFGAP2"
"7055","ENSG00000149196",-0.0144890369212856,7.1515873899996,0.0797688899642948,0.777610848461115,0.996924660785995,"HIKESHI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7056","ENSG00000149212",0.0802088927992147,2.29901717837747,0.245481238375731,0.620275004297227,0.996924660785995,"SESN3","ENST00000536441",-1.02745740990014,0,2,0,0,0,0,"SESN3"
"7058","ENSG00000149231",-0.0259965545043581,5.24208133560488,0.127938399709402,0.720579226603955,0.996924660785995,"CCDC82","ENST00000679696",-0.617264038117143,0,1,1,0,0,0,"CCDC82"
"7063","ENSG00000149262",0.0186721495713931,4.64229382249936,0.0578703887439671,0.809894100827249,0.996924660785995,"INTS4","ENST00000534064",-0.280213014873016,0,0,0,0,2,0,"INTS4"
"7066","ENSG00000149289",0.153507723657899,0.955500811340534,0.385419212367829,0.534717140381491,0.996924660785995,"ZC3H12C","ENST00000278590",-0.916365903061723,0,1,0,0,1,0,"ZC3H12C"
"7068","ENSG00000149294",0.0488956988769201,7.07583338809292,0.32747570158322,0.567149280638591,0.996924660785995,"NCAM1","ENST00000316851",-0.515131690118819,0,0,1,0,1,0,"NCAM1"
"7071","ENSG00000149305",0.0550679545784249,-1.06319150512251,0.0153211342891186,0.901490600299988,0.996924660785995,"HTR3B","ENST00000260191",-0.340885037303619,0,0,1,0,1,0,"HTR3B"
"7074","ENSG00000149313",-0.0386043586830297,7.87752310854223,0.370968179132543,0.542477000004935,0.996924660785995,"AASDHPPT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7077","ENSG00000149357",-0.00977108936800864,7.41657908467572,0.041077658538895,0.839388094933864,0.996924660785995,"LAMTOR1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7082","ENSG00000149476",-0.0403066454429226,3.15463089474387,0.111217092904811,0.738762724885835,0.996924660785995,"TKFC","ENST00000394900",-1.46459588334527,1,1,1,0,0,0,"TKFC"
"7083","ENSG00000149480",0.0825968639394523,2.21791982844591,0.233565960157451,0.628892236761103,0.996924660785995,"MTA2","ENST00000278823",-0.091186687572831,0,0,0,0,1,0,"MTA2"
"7084","ENSG00000149483",-0.0301557511930633,4.3921651269195,0.115925811501958,0.733495987235307,0.996924660785995,"TMEM138","ENST00000542946",-0.382452192526257,0,0,1,0,0,0,"TMEM138"
"7086","ENSG00000149489",0.213745164882058,0.454326751610219,0.415100095520678,0.519392183166226,0.996924660785995,"ROM1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7087","ENSG00000149499",-0.240367514244442,-0.441023155635519,0.29925635385483,0.584348996068025,0.996924660785995,"EML3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7088","ENSG00000149503",-0.298212398020995,-0.675087337174791,0.28405726657642,0.594054187850097,0.996924660785995,"INCENP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7090","ENSG00000149532",-0.0905523125035572,2.41718216336155,0.271077626280595,0.602609805948032,0.996924660785995,"CPSF7","ENST00000340437",-0.551896730001134,0,0,2,0,0,0,"CPSF7"
"7094","ENSG00000149554",-0.0964909761921099,0.995799822469859,0.173854964489419,0.676708259596485,0.996924660785995,"CHEK1","ENST00000428830",-0.0986801528647047,0,0,0,0,1,0,"CHEK1"
"7099","ENSG00000149575",-0.0306501016775976,3.24178583005737,0.0667109654915095,0.796187224417541,0.996924660785995,"SCN2B","ENST00000278947",-0.459311511057153,0,1,0,0,0,0,"SCN2B"
